Jap	Eng	type	id
サイコ・チャージ	Psychic Overload	TRAP	82633308
コンバート・コンタクト	Convert Contact	SPELL	82639107
クルーエル	Kryuel	MONSTER EFFECT	82642348
血涙のオーガ	Ogre of the Scarlet Sorrow	MONSTER EFFECT	82670878
海竜神の怒り	Rage of Kairyu-Shin	QUICKPLAY SPELL	82685480
混沌球体	Sphere of Chaos	MONSTER EFFECT	82693042
フォーチュンレディ・ウインディー	Fortune Lady Wind	MONSTER EFFECT	82693917
No.59 背反の料理人	Number 59: Crooked Cook	MONSTER XYZ EFFECT	82697249
V・HERO ウィッチ・レイド	Vision HERO Witch Raider	MONSTER EFFECT	82697428
バックファイア	Backfire	TRAP CONTINUOUS	82705573
スキルドレイン	Skill Drain	TRAP CONTINUOUS	82732705
インフェルノイド・ティエラ	Infernoid Tierra	FUSION MONSTER EFFECT	82734805
ランカの蟲惑魔	Traptrix Mantis	MONSTER EFFECT	82738277
デビル・スネーク	Serpent Marauder	MONSTER NORMAL	82742611
チューニングガム	Tuning Gum	MONSTER TUNER EFFECT	82744076
宝札雲	Lucky Cloud	SPELL	82760689
螺旋のストライクバースト	Spiral Flame Strike	SPELL	82768499
岩石の精霊	Rock Spirit	MONSTER NORMAL	82818645
巨大戦艦 ビッグ・コアMk－III	B.E.S. Big Core MK-3	MONSTER EFFECT	82821760
アースクエイク	Earthquake	SPELL	82828051
ネフティスの覚醒	Awakening of Nephthys	TRAP CONTINUOUS	82832464
大和神	Yamato-no-Kami	MONSTER SPSUMMON SPIRIT EFFECT	82841979
シャイン・キャッスル	Shine Palace	EQUIP SPELL	82878489
魔轟神獣ケルベラル	The Fabled Cerburrel	MONSTER TUNER EFFECT	82888408
機甲忍者ブレード・ハート	Blade Armor Ninja	MONSTER XYZ EFFECT	82944432
プチラノドン	Petiteranodon	MONSTER EFFECT	82946847
DDD神託王ダルク	D/D/D Oracle King d'Arc	FUSION MONSTER EFFECT	82956492
ヴァンプ・オブ・ヴァンパイア	Vampire Vamp	MONSTER EFFECT	82962242
フォーチュンレディ・アーシー	Fortune Lady Earth	MONSTER EFFECT	82971335
ツクシー	Horseytail	MONSTER EFFECT	82994509
ツクシトークン	Horseytail Token	MONSTER TOKEN NORMAL	82994510
ウォーターワールド	Umiiruka	FIELD SPELL	82999629
キラー・トマト	Mystic Tomato	MONSTER EFFECT	83011277
キラー・トマト	Mystic Tomato	MONSTER EFFECT	83011278
チャッチャカアーチャー	Chachaka Archer	MONSTER EFFECT	83021423
ライト・オブ・デストラクション	Light of Destruction	TRAP CONTINUOUS	83027236
エレメントセイバー・アイナ	Elementsaber Aina	MONSTER EFFECT	83032858
メギストリーの儀術師	Megistric Maginician	MONSTER EFFECT	83035296
六武衆の師範	Grandmaster of the Six Samurai	MONSTER EFFECT	83039729
電子光虫－LEDバグ	Digital Bug LEDybug	MONSTER EFFECT	83048208
緊急発進	Scramble!! Scramble!!	QUICKPLAY SPELL	83054225
後に亀と呼ばれる神	Numen erat Testudo	MONSTER EFFECT	83061014
パラレル・ツイスター	Parallel Twister	SPELL	83102080
古代の機械巨人	Ancient Gear Golem	MONSTER EFFECT	83104731
雷鳥龍－サンダー・ドラゴン	Thunder Dragonhawk	MONSTER EFFECT	83107873
陽炎柱	Hazy Pillar	CONTINUOUS SPELL	83108603
E・HERO テンペスター	Elemental HERO Tempest	FUSION MONSTER EFFECT	83121692
重力解除	Zero Gravity	TRAP	83133491
スクラップ・ゴブリン	Scrap Goblin	MONSTER TUNER EFFECT	83135907
ユニオン・キャリアー	Union Carrier	MONSTER EFFECT LINK	83152482
月光虎	Lunalight Tiger	MONSTER EFFECT PENDULUM	83190280
竜嵐還帰	Storm Dragon's Return	TRAP	83195035
ドーピング	Stim-Pack	EQUIP SPELL	83225447
針二千本	Two Thousand Needles	MONSTER EFFECT	83228073
ディノインフィニティ	Tyranno Infinity	MONSTER EFFECT	83235263
RR－トリビュート・レイニアス	Raidraptor - Tribute Lanius	MONSTER EFFECT	83236601
オイスターマイスター	Oyster Meister	MONSTER EFFECT	83239739
オイスタートークン	Oyster Token	MONSTER TOKEN NORMAL	83239740
リバースダイス	Dice Re-Roll	TRAP	83241722
追い剥ぎゾンビ	Robbin' Zombie	TRAP CONTINUOUS	83258273
逢華妖麗譚－魔妖語	Ghost Meets Girl - A Mayakashi's Manuscript	QUICKPLAY SPELL	83266006
超古代生物の墓場	Grave of the Super Ancient Organism	TRAP CONTINUOUS	83266092
ダーク・ヴァルキリア	Dark Valkyria	GEMINI MONSTER EFFECT	83269557
バチバチバチ	Bachibachibachi	MONSTER EFFECT	83272895
ドドドウォリアー	Dododo Warrior	MONSTER EFFECT	83274244
戦神－不知火	Shiranui Shogunsaga	MONSTER SYNCHRO EFFECT	83283063
ウィッチクラフト・バイストリート	Witchcrafter Bystreet	CONTINUOUS SPELL	83289866
クローラー・レセプター	Krawler Receptor	MONSTER FLIP EFFECT	83293307
スチーム・シンクロン	Steam Synchron	MONSTER TUNER EFFECT	83295594
ウィッチクラフト・サボタージュ	Witchcrafter Holiday	SPELL	83301414
DDD極智王カオス・アポカリプス	D/D/D Chaos King Apocalypse	MONSTER EFFECT PENDULUM	83303851
発条の巻き上げ	Zenmaiday	TRAP CONTINUOUS	83319610
次元障壁	Dimensional Barrier	TRAP	83326048
オッドアイズ・ランサー・ドラゴン	Odd-Eyes Lancer Dragon	MONSTER EFFECT	83347294
トラパート	Torapart	MONSTER TUNER EFFECT	83370323
ヴィークラー	Bicular	MONSTER EFFECT	83392426
アマゾネスの急襲	Amazoness Onslaught	TRAP CONTINUOUS	83407038
V・HERO ポイズナー	Vision HERO Poisoner	MONSTER EFFECT	83414006
聖剣アロンダイト	Noble Arms - Arfeudutyr	EQUIP SPELL	83438826
水晶機巧－スモーガー	Crystron Smiger	MONSTER EFFECT	83443619
充電池メン	Batteryman Charger	MONSTER EFFECT	83446909
ペンデュラム・ストーム	Pendulum Storm	SPELL	83461421
スリーピィ	Mystical Sheep #2	MONSTER NORMAL	83464209
リフレクト・ネイチャー	Nature's Reflection	TRAP	83467607
星遺物－『星鎧』	"World Legacy - ""World Armor"""	MONSTER EFFECT	83477829
A・ジェネクス・ソリッド	Genex Ally Solid	MONSTER EFFECT	83500096
ハイパー・ギャラクシー	Hyper Galaxy	QUICKPLAY SPELL	83512285
未界域のオゴポゴ	Danger! Ogopogo!	MONSTER EFFECT	83518674
魔聖騎士皇ランスロット	Ignoble Knight of High Laundsallyn	MONSTER SYNCHRO EFFECT	83519853
彼岸の旅人 ダンテ	Dante, Traveler of the Burning Abyss	MONSTER XYZ EFFECT	83531441
ガスタの交信	Contact with Gusto	SPELL	83544697
無抵抗の真相	Wolf in Sheep's Clothing	TRAP	83546647
トワイライトロード・ファイター ライコウ	Ryko, Twilightsworn Fighter	MONSTER EFFECT	83550869
転生炎獣の再起	Salamangreat Recureance	SPELL	83554231
破壊輪	Ring of Destruction	TRAP	83555666
破壊輪	Ring of Destruction	TRAP	83555667
魔界の足枷	Darkworld Shackles	EQUIP SPELL	83584898
共闘するランドスターの剣士	Comrade Swordsman of Landstar	MONSTER TUNER EFFECT	83602069
雲魔物－ゴースト・フォッグ	Cloudian - Ghost Fog	MONSTER EFFECT	83604828
トゥーン・サイバー・ドラゴン	Toon Cyber Dragon	MONSTER TOON EFFECT	83629030
トークン謝肉祭	Token Feastevil	TRAP	83675475
ミッドナイト・デビル	Midnight Fiend	MONSTER NORMAL	83678433
テールスイング	Tail Swipe	SPELL	83682725
ワルキューレ・エルダ	Valkyrie Erda	MONSTER EFFECT	83705073
ムーン・スクレイパー	Attack the Moon!	CONTINUOUS SPELL	83715234
ライトロード・プリースト ジェニス	Jenis, Lightsworn Mender	MONSTER EFFECT	83725008
女神の聖弓－アルテミス	Goddess Bow	FUSION MONSTER EFFECT	83743222
魔導師の力	Mage Power	EQUIP SPELL	83746708
黄昏の交衣	Twilight Cloth	TRAP	83747250
輝竜星－ショウフク	Baxia, Brightness of the Yang Zing	MONSTER SYNCHRO EFFECT	83755611
死者蘇生	Monster Reborn	SPELL	83764718
死者蘇生	Monster Reborn	SPELL	83764719
魔導紳士－J	The Illusory Gentleman	MONSTER NORMAL	83764996
ミス・リバイブ	Foolish Revival	TRAP	83778600
X－セイバー ウェイン	X-Saber Wayne	MONSTER SYNCHRO EFFECT	83810690
フリントロック	Flint Lock	MONSTER EFFECT	83812099
豆まき	Mamemaki	TRAP	83828288
カラクリ大暴走	Runaway Karakuri	QUICKPLAY SPELL	83831356
デストーイ・マッド・キマイラ	Frightfur Chimera	FUSION MONSTER EFFECT	83866861
ムーンバリア	Light Wing Shield	QUICKPLAY SPELL	83880087
はさみ撃ち	Two-Pronged Attack	TRAP	83887306
ファラオの化身	Beast of the Pharaoh	MONSTER EFFECT	83903521
未界域捕縛作戦	Danger! Feets of Strength!	EQUIP SPELL	83928661
ライノタウルス	Rhinotaurus	MONSTER EFFECT	83957459
D－HERO Bloo－D	Destiny HERO - Plasma	MONSTER SPSUMMON EFFECT	83965310
強欲な瓶	Jar of Greed	TRAP	83968380
銅鑼ドラゴン	Dragong	MONSTER NORMAL PENDULUM	83980492
雲魔物－ポイズン・クラウド	Cloudian - Poison Cloud	MONSTER EFFECT	83982270
王虎ワンフー	King Tiger Wanghu	MONSTER EFFECT	83986578
ブーテン	Buten	MONSTER TUNER EFFECT	83991690
閃珖竜 スターダスト	Stardust Spark Dragon	MONSTER SYNCHRO EFFECT	83994433
死の4つ星てんとう虫	4-Starred Ladybug of Doom	MONSTER FLIP EFFECT	83994646
シューティング・ソニック	Cosmic Flare	QUICKPLAY SPELL	84012625
No.39 希望皇ホープ	Number 39: Utopia	MONSTER XYZ EFFECT	84013237
No.39 希望皇ホープ	Number 39: Utopia	MONSTER XYZ EFFECT	84013238
超量機神王グレート・マグナス	Super Quantal Mech King Great Magnus	MONSTER XYZ EFFECT	84025439
ドロドロゴン	Muddy Mudragon	MONSTER SYNCHRO EFFECT	84040113
ゴースト・ビーフ	Ghost Beef	MONSTER NORMAL PENDULUM	84046493
ゲイシャドウ	Maiden of Macabre	MONSTER EFFECT	84055227
キメラテック・ランページ・ドラゴン	Chimeratech Rampage Dragon	FUSION MONSTER EFFECT	84058253
慈悲深き修道女	The Forgiving Maiden	MONSTER EFFECT	84080938
慈悲深き修道女	The Forgiving Maiden	MONSTER EFFECT	84080939
カニカブト	Kanikabuto	MONSTER NORMAL	84103702
魔力隔壁	Spell Wall	SPELL	84117021
コードブレイカー・ウイルスソードマン	Codebreaker Virus Swordsman	MONSTER EFFECT LINK	84121193
No.39 希望皇ホープ・ルーツ	Number 39: Utopia Roots	MONSTER XYZ EFFECT	84124261
モンスター・アイ	Monster Eye	MONSTER EFFECT	84133008
復活の墓穴	The Grave of Enkindling	TRAP	84136000
真帝王領域	Domain of the True Monarchs	FIELD SPELL	84171830
不屈闘士レイレイ	Indomitable Fighter Lei Lei	MONSTER EFFECT	84173492
ホーリー・ジェラル	Radiant Jeral	MONSTER EFFECT	84177693
氷結界の紋章	Medallion of the Ice Barrier	SPELL	84206435
フォーチュンレディ・リワインド	Fortune Lady Rewind	TRAP	84218527
蘇生紋章	Heraldry Reborn	SPELL	84220251
キャット・シャーク	Cat Shark	MONSTER XYZ EFFECT	84224627
VWXYZ－ドラゴン・カタパルトキャノン	VWXYZ-Dragon Catapult Cannon	FUSION MONSTER EFFECT	84243274
治療の神 ディアン・ケト	Dian Keto the Cure Master	SPELL	84257639
治療の神 ディアン・ケト	Dian Keto the Cure Master	SPELL	84257640
巨大戦艦 ブラスターキャノン・コア	B.E.S. Blaster Cannon Core	MONSTER EFFECT	84257883
アーティファクト－カドケウス	Artifact Caduceus	MONSTER EFFECT	84268896
落消しのパズロミノ	Puzzlomino, the Drop-n-Deleter	MONSTER EFFECT LINK	84271823
ペンデュラム・ディメンション	Pendulum Dimension	TRAP CONTINUOUS	84274024
はにわ	Haniwa	MONSTER NORMAL	84285623
スナイプストーカー	Snipe Hunter	MONSTER EFFECT	84290642
強化蘇生	Powerful Rebirth	TRAP CONTINUOUS	84298614
ゴヨウ・キング	Goyo King	MONSTER SYNCHRO EFFECT	84305651
ヴァイロン・テセラクト	Vylon Tesseract	MONSTER UNION EFFECT	84313685
E・HERO クレイマン	Elemental HERO Clayman	MONSTER NORMAL	84327329
白薔薇の回廊	White Rose Cloister	FIELD SPELL	84335863
デーモンの巨神	Archfiend Giant	MONSTER EFFECT	84341431
エッジ・ハンマー	Edge Hammer	TRAP	84361420
ライカン・スロープ	Lycanthrope	MONSTER RITUAL EFFECT	84385264
剣聖の影霊衣－セフィラセイバー	Zefrasaber, Swordmaster of the Nekroz	MONSTER EFFECT PENDULUM	84388461
窮鼠の進撃	Attack of the Cornered Rat	TRAP CONTINUOUS	84389640
レベル変換実験室	Level Conversion Lab	TRAP	84397023
ゴルゴニック・ガーディアン	Gorgonic Guardian	MONSTER XYZ EFFECT	84401683
No.91 サンダー・スパーク・ドラゴン	Number 91: Thunder Spark Dragon	MONSTER XYZ EFFECT	84417082
エレキャッシュ	Wattjustment	EQUIP SPELL	84428023
海晶乙女潮流	Marincess Current	TRAP	84430165
重装武者－ベン・ケイ	Armed Samurai - Ben Kei	MONSTER EFFECT	84430950
クインテット・マジシャン	Quintet Magician	FUSION MONSTER EFFECT	84433295
グレイドル・コンバット	Graydle Combat	TRAP COUNTER	84442536
デスガエル	Des Frog	MONSTER EFFECT	84451804
サイコ・エース	Psychic Ace	MONSTER EFFECT	84453939
ゴーストリック・イエティ	Ghostrick Yeti	MONSTER EFFECT	84472026
深淵の結界像	Barrier Statue of the Abyss	MONSTER EFFECT	84478195
顕現する紋章	Charged-Up Heraldry	SPELL	84482694
インヴェルズ・ガザス	Steelswarm Caucastag	MONSTER EFFECT	84488827
細胞爆破ウイルス	Cell Explosion Virus	TRAP	84491298
メガリス・ポータル	Megalith Portal	FIELD SPELL	84504242
ウィッチクラフト・ハイネ	Witchcrafter Haine	MONSTER EFFECT	84523092
OToサンダー	Pahunder	MONSTER EFFECT	84530620
フォーム・チェンジ	Form Change	QUICKPLAY SPELL	84536654
アマゾネス王女	Amazoness Princess	MONSTER EFFECT	84539520
ソニックジャマー	Sonic Jammer	MONSTER FLIP EFFECT	84550200
伝説の騎士 ヘルモス	Legendary Knight Hermos	MONSTER SPSUMMON EFFECT	84565800
スピアフィッシュソルジャー	Spearfish Soldier	MONSTER EFFECT	84569017
DDD超死偉王パープリッシュ・ヘル・アーマゲドン	D/D/D Super Doom King Purple Armageddon	FUSION MONSTER EFFECT PENDULUM	84569886
D・ビデオン	Morphtronic Videon	MONSTER EFFECT	84592800
神速の具足	Swiftstrike Armor	TRAP CONTINUOUS	84613836
ギロチン・クワガタ	Girochin Kuwagata	MONSTER NORMAL	84620194
マジック・キャンセラー	Spell Canceller	MONSTER EFFECT	84636823
電網の落とし穴	Network Trap Hole	TRAP	84640866
フラッピィ	Slushy	MONSTER EFFECT	84650463
超能力増幅器	ESP Amplifier	QUICKPLAY SPELL	84653834
サテライト・ウォリアー	Satellite Warrior	MONSTER SYNCHRO EFFECT	84664085
トワイライトロード・ジェネラル ジェイン	Jain, Twilightsworn General	MONSTER EFFECT	84673417
大金星！？	BIG Win!?	TRAP	84677654
キング・スモーク	King Fog	MONSTER NORMAL	84686841
ミラーフォース・ドラゴン	Mirror Force Dragon	FUSION MONSTER EFFECT	84687358
音速ダック	Sonic Duck	MONSTER NORMAL	84696266
希望の記憶	Memories of Hope	SPELL	84731222
バスターランチャー	Buster Rancher	EQUIP SPELL	84740193
エアジャチ	Airorca	MONSTER EFFECT	84747429
神の警告	Solemn Warning	TRAP COUNTER	84749824
機界騎士アヴラム	Mekk-Knight Avram	MONSTER NORMAL	84754430
彼岸の悪鬼 スカラマリオン	Scarm, Malebranche of the Burning Abyss	MONSTER EFFECT	84764038
ダイガスタ・ガルドス	Daigusto Gulldos	MONSTER SYNCHRO EFFECT	84766279
対壊獣用決戦兵器スーパーメカドゴラン	Super Anti-Kaiju War Machine Mecha-Dogoran	MONSTER SPSUMMON EFFECT	84769941
ソリテュード	Solitude	MONSTER NORMAL	84794011
大進化薬	Big Evolution Pill	SPELL	84808313
月光白兎	Lunalight White Rabbit	MONSTER EFFECT	84812868
騎竜	Kiryu	MONSTER UNION EFFECT	84814897
ドングルドングリ	Datacorn	MONSTER EFFECT	84816244
ドングルトークン	Data Acorn Token	MONSTER TOKEN NORMAL	84816245
ボタニティ・ガール	Botanical Girl	MONSTER EFFECT	84824601
ドラゴンフライ	Flying Kamakiri #1	MONSTER EFFECT	84834865
獄落鳥	Bird of Paradise Lost	MONSTER TUNER EFFECT	84845628
テレキアタッカー	Telekinetic Shocker	MONSTER EFFECT	84847656
覇王の逆鱗	Supreme Rage	TRAP	84869738
最強の盾	Magnum Shield	EQUIP SPELL	84877802
星杯の守護竜	World Chalice Guardragon	MONSTER EFFECT	84899094
ナチュル・ホーストニードル	Naturia Horneedle	MONSTER EFFECT	84905691
アックス・ドラゴニュート	Axe Dragonute	MONSTER EFFECT	84914462
ドリアード	Doriado	MONSTER NORMAL	84916669
雷仙人	The Immortal of Thunder	MONSTER FLIP EFFECT	84926738
ワーム・ジェートリクプス	Worm Jetelikpse	MONSTER FLIP EFFECT	84932271
ビーストライザー	Beast Rising	TRAP CONTINUOUS	84962466
針虫の巣窟	Needlebug Nest	TRAP	84968490
暗黒の呪縛	Curse of Darkness	TRAP CONTINUOUS	84970821
バックグランド・ドラゴン	Background Dragon	MONSTER EFFECT	84976088
幻奏の華歌聖ブルーム・ディーヴァ	Bloom Diva the Melodious Choir	FUSION MONSTER EFFECT	84988419
ビーン・ソルジャー	Bean Soldier	MONSTER NORMAL	84990171
電子光虫－ライノセバス	Digital Bug Rhinosebus	MONSTER XYZ EFFECT	85004150
剛鬼マンジロック	Gouki Octostretch	MONSTER EFFECT	85008676
ジュラック・タイタン	Jurrac Titano	MONSTER EFFECT	85028288
SRパチンゴーカート	Speedroid Pachingo-Kart	MONSTER EFFECT	85034450
メンタルプロテクター	Mind Protector	MONSTER EFFECT	85060248
ウォーター・ドラゴン	Water Dragon	MONSTER SPSUMMON EFFECT	85066822
雷の裁き	Judgment of Thunder	TRAP	85080048
アーティファクト－アイギス	Artifact Aegis	MONSTER EFFECT	85080444
カードガンナー	Card Trooper	MONSTER EFFECT	85087012
プリン隊	Putrid Pudding Body Buddies	MONSTER EFFECT	85101097
D・バインド	Morphtronic Bind	TRAP CONTINUOUS	85101228
アーティファクト－モラルタ	Artifact Moralltach	MONSTER EFFECT	85103922
十二獣ブルホーン	Zoodiac Broadbull	MONSTER XYZ EFFECT	85115440
オノマト選択	Onomatopickup	CONTINUOUS SPELL	85119159
CNo.105 BK 彗星のカエストス	Number C105: Battlin' Boxer Comet Cestus	MONSTER XYZ EFFECT	85121942
マシンナーズ・パゼストレージ	Machina Possesstorage	MONSTER EFFECT	85136114
レスキューラビット	Rescue Rabbit	MONSTER EFFECT	85138716
恵みの像	Elephant Statue of Blessing	MONSTER EFFECT	85166216
BF－月影のカルート	Blackwing - Kalut the Moon Shadow	MONSTER EFFECT	85215458
セフィラ・メタトロン	Zefra Metaltron	MONSTER EFFECT LINK	85216896
神秘の妖精 エルフィリア	Mystical Fairy Elfuria	MONSTER EFFECT	85239662
リンクロス	Linkross	MONSTER EFFECT LINK	85243784
リンクトークン	Link Token	MONSTER TOKEN NORMAL	85243785
超量機獣グランパルス	Super Quantal Mech Beast Grampulse	MONSTER XYZ EFFECT	85252081
異国の剣士	Swordsman from a Distant Land	MONSTER EFFECT	85255550
ヴァレルソード・ドラゴン	Borrelsword Dragon	MONSTER EFFECT LINK	85289965
ゴブリンエリート部隊	Goblin Elite Attack Force	MONSTER EFFECT	85306040
北風と太陽	Ray & Temperature	MONSTER NORMAL	85309439
ドドドドライバー	Dododo Driver	MONSTER EFFECT	85310252
漆黒の魔王 LV4	Dark Lucius LV4	MONSTER EFFECT	85313220
スパイクシードラ	Spike Seadra	MONSTER NORMAL	85326399
Aiの儀式	A.I.'s Ritual	RITUAL SPELL	85327820
光子竜の聖騎士	Paladin of Photon Dragon	MONSTER RITUAL EFFECT	85346853
統制訓練	Attention!	TRAP	85352446
氷岩魔獣	Freezing Beast	MONSTER UNION EFFECT	85359414
超量士グリーンレイヤー	Super Quantum Green Layer	MONSTER EFFECT	85374678
智天使ハーヴェスト	Harvest Angel of Wisdom	MONSTER EFFECT	85399281
イービル・ソーン	Evil Thorn	MONSTER EFFECT	85431040
ゼロゼロック	Zerozerock	CONTINUOUS SPELL	85446833
海を守る戦士	Sentinel of the Seas	MONSTER NORMAL	85448931
変容王 ヘル・ゲル	Morph King Stygi-Gel	MONSTER TUNER EFFECT	85457355
ゴーストリック・グール	Ghostrick Ghoul	MONSTER EFFECT	85463083
インフェルニティ・リベンジャー	Infernity Avenger	MONSTER TUNER EFFECT	85475641
ウェポンサモナー	Arsenal Summoner	MONSTER FLIP EFFECT	85489096
オッドアイズ・ウィザード・ドラゴン	Odd-Eyes Wizard Dragon	MONSTER EFFECT	85497611
インヴェルズ・マディス	Steelswarm Mantis	MONSTER EFFECT	85505315
E・HERO グロー・ネオス	Elemental HERO Glow Neos	FUSION MONSTER EFFECT	85507811
岩盤爆破	Minefield Eruption	TRAP	85519211
超伝導恐獣	Super Conductor Tyranno	MONSTER EFFECT	85520851
超重魔獣キュウ－B	Superheavy Samurai Beast Kyubi	MONSTER SYNCHRO EFFECT	85528209
カラクリ解体新書	Karakuri Anatomy	CONTINUOUS SPELL	85541675
デストーイ・シザー・ベアー	Frightfur Bear	FUSION MONSTER EFFECT	85545073
虚空の黒魔導師	Ebon High Magician	MONSTER XYZ EFFECT	85551711
悪のデッキ破壊ウイルス	Grinning Grave Virus	TRAP	85555787
悪夢の拷問部屋	Dark Room of Nightmare	CONTINUOUS SPELL	85562745
遺言状	Last Will	SPELL	85602018
バーサーク・デッド・ドラゴン	Berserk Dragon	MONSTER SPSUMMON EFFECT	85605684
土俵間際	Edge of the Ring	QUICKPLAY SPELL	85636437
剛鬼死闘	Gouki Cage Match	FIELD SPELL	85638822
アクア・マドール	Aqua Madoor	MONSTER NORMAL	85639257
墓守の使徒	Gravekeeper's Nobleman	MONSTER EFFECT	85646474
真紅眼の鉄騎士－ギア・フリード	Gearfried the Red-Eyes Iron Knight	MONSTER EFFECT	85651167
脳開発研究所	Brain Research Lab	FIELD SPELL	85668449
オルターガイスト・フィジアラート	Altergeist Fijialert	MONSTER EFFECT	85673903
コスモブレイン	Cosmo Brain	MONSTER SPSUMMON EFFECT	85679527
ゼンマイジャグラー	Wind-Up Juggler	MONSTER EFFECT	85682655
ナイトメアを駆る死霊	Reaper on the Nightmare	FUSION MONSTER EFFECT	85684223
塊斬機ダランベルシアン	Primathmech Alembertian	MONSTER XYZ EFFECT	85692042
ハーピィ・コンダクター	Harpie Conductor	MONSTER EFFECT LINK	85696777
リサイコロ	Re-dyce-cle	TRAP	85704698
ドレイク	Kurama	MONSTER NORMAL	85705804
ガムシャラ	Gamushara	TRAP	85709845
闇帝ディルグ	Delg the Dark Monarch	MONSTER EFFECT	85718645
グラヴィティ・バインド－超重力の網－	Gravity Bind	TRAP CONTINUOUS	85742772
ワーム・グルス	Worm Gulse	MONSTER EFFECT	85754829
星遺物に響く残叫	World Legacy's Sorrow	TRAP COUNTER	85763457
堕天使アスモディウス	Darklord Asmodeus	MONSTER EFFECT	85771019
アスモトークン	Asmo Token	MONSTER TOKEN NORMAL	85771020
ディウストークン	Deus Token	MONSTER TOKEN NORMAL	85771021
再機動	Reboot	SPELL	85775486
ジェネレーション・ネクスト	Generation Next	QUICKPLAY SPELL	85787173
伝説の騎士 クリティウス	Legendary Knight Critias	MONSTER SPSUMMON EFFECT	85800949
プリンセス人魚	Cure Mermaid	MONSTER EFFECT	85802526
チューナーズ・ハイ	Tuner's High	SPELL	85821180
ゴーストリック・ナイト	Ghostrick Night	TRAP CONTINUOUS	85827713
エクシーズエナジー	Xyz Energy	SPELL	85839825
ネオスペース・コネクター	Neo Space Connector	MONSTER EFFECT	85840608
打ち出の小槌	Magical Mallet	SPELL	85852291
ヒーローズルール2	Hero's Rule 2	TRAP COUNTER	85854214
泥仕合	Fighting Dirty	TRAP	85862791
A・O・J サウザンド・アームズ	Ally of Justice Thousand Arms	MONSTER EFFECT	85876417
連鎖誘爆	Chain Ignition	TRAP CONTINUOUS	85893201
召喚獣コキュートス	Invoked Cocytus	FUSION MONSTER EFFECT	85908279
ハーピィズペット幻竜	Harpie's Pet Phantasmal Dragon	MONSTER XYZ EFFECT	85909450
魔救の探索者	Adamancipator Researcher	MONSTER TUNER EFFECT	85914562
団結するレジスタンス	United Resistance	MONSTER NORMAL	85936485
アロマージ－ベルガモット	Aromage Bergamot	MONSTER EFFECT	85967160
妖仙獣 飯綱鞭	Yosenju Izna	MONSTER EFFECT	85970321
Kozmo－ダークプラネット	Kozmo Dark Planet	MONSTER SPSUMMON EFFECT	85991529
Kozmo－パーヴィッド	Kozmo Scaredy Lion	MONSTER EFFECT	86013171
弱者の意地	Pride of the Weak	CONTINUOUS SPELL	86016245
タスケナイト	Tasuke Knight	MONSTER EFFECT	86039057
ラスト・カウンター	Last Counter	TRAP COUNTER	86049351
エクシーズ・アヴェンジャー	Xyz Avenger	MONSTER EFFECT	86062400
アクセスコード・トーカー	Accesscode Talker	MONSTER EFFECT LINK	86066372
エンゼル・イヤーズ	Ocubeam	MONSTER NORMAL	86088138
異星の最終戦士	The Last Warrior from Another Planet	FUSION MONSTER EFFECT	86099788
ゾーン・イーター	Zone Eater	MONSTER EFFECT	86100785
召喚師アレイスター	Aleister the Invoker	MONSTER EFFECT	86120751
終焉の悪魔デミス	Demise, Agent of Armageddon	MONSTER RITUAL EFFECT	86124104
ヘル・ツイン・コップ	Stygian Sergeants	MONSTER SYNCHRO EFFECT	86137485
守護竜エルピィ	Guardragon Elpy	MONSTER EFFECT LINK	86148577
EMオッドアイズ・ユニコーン	Performapal Odd-Eyes Unicorn	MONSTER EFFECT PENDULUM	86157908
アクア・ドラゴン	Aqua Dragon	FUSION MONSTER	86164529
E－HERO マリシャス・ベイン	Evil HERO Malicious Bane	FUSION MONSTER EFFECT	86165817
ファルシオンβ	Falchionβ	MONSTER EFFECT	86170989
スピッド・バード	Speed Bird	MONSTER EFFECT	86174055
E・HERO ワイルドマン	Elemental HERO Wildheart	MONSTER EFFECT	86188410
RUM－デス・ダブル・フォース	Rank-Up-Magic Doom Double Force	QUICKPLAY SPELL	86196216
インフェルニティ・ミラージュ	Infernity Mirage	MONSTER EFFECT	86197239
7カード	7 Completed	EQUIP SPELL	86198326
迷走悪魔	Stray Asmodian	MONSTER EFFECT	86209650
RR－アルティメット・ファルコン	Raidraptor - Ultimate Falcon	MONSTER XYZ EFFECT	86221741
レベル・リチューナー	Level Retuner	TRAP	86223870
ダークネスソウル	Umbral Soul	MONSTER EFFECT	86229493
覇王烈竜オッドアイズ・レイジング・ドラゴン	Odd-Eyes Raging Dragon	MONSTER XYZ EFFECT PENDULUM	86238081
竜破壊の剣士－バスター・ブレイダー	Buster Blader, the Dragon Destroyer Swordsman	FUSION MONSTER EFFECT	86240887
聖霊獣騎 アペライオ	Ritual Beast Ulti-Apelio	FUSION MONSTER EFFECT	86274272
ガジェット・ソルジャー	Gadget Soldier	MONSTER NORMAL	86281779
ハーピィ・レディ －鳳凰の陣－	Harpie Lady Phoenix Formation	SPELL	86308219
草原	Sogen	FIELD SPELL	86318356
古代の機械合成獣	Ancient Gear Gadjiltron Chimera	MONSTER EFFECT	86321248
BK ビッグバンテージ	Battlin' Boxer Big Bandage	MONSTER EFFECT	86325573
邪剣男爵	Baron of the Fiend Sword	MONSTER NORMAL	86325596
